"Plot Title: Yserstar"
"#","Date Time, GMT+01:00","Low Range, μS/cm (LGR S/N: 20845044, SEN S/N: 20845044)","High Range, μS/cm (LGR S/N: 20845044, SEN S/N: 20845044)","Temp, °C (LGR S/N: 20845044, SEN S/N: 20845044)","Coupler Detached (LGR S/N: 20845044)","Coupler Attached (LGR S/N: 20845044)","Host Connected (LGR S/N: 20845044)","Stopped (LGR S/N: 20845044)","End Of File (LGR S/N: 20845044)"
6585,07/18/22 04:51:20 PM,8867.7,9549.1,25.20,,,,,
6586,07/18/22 05:21:20 PM,8780.7,9444.0,25.20,,,,,
6587,07/18/22 05:51:20 PM,8791.1,9456.3,25.24,,,,,
6588,07/18/22 06:21:20 PM,8046.8,8650.0,25.50,,,,,
6589,07/18/22 06:51:20 PM,8091.9,8702.7,25.43,,,,,
6590,07/18/22 07:21:20 PM,7851.8,8442.5,25.43,,,,,
6591,07/18/22 07:51:20 PM,7658.3,8229.1,25.57,,,,,
6592,07/18/22 08:21:20 PM,7494.1,8031.1,25.76,,,,,
6593,07/18/22 08:51:20 PM,7463.7,8027.9,25.75,,,,,
6594,07/18/22 09:21:20 PM,7414.4,7980.4,25.80,,,,,
6595,07/18/22 09:51:20 PM,7468.1,8049.7,25.75,,,,,
6596,07/18/22 10:21:20 PM,7390.2,7977.1,25.80,,,,,
6597,07/18/22 10:51:20 PM,7438.6,8038.4,25.75,,,,,
6598,07/18/22 11:21:20 PM,7297.2,7898.4,25.79,,,,,
6599,07/18/22 11:51:20 PM,7261.3,7843.2,25.80,,,,,
6600,07/19/22 12:21:20 AM,7228.8,7850.4,25.79,,,,,
6601,07/19/22 12:51:20 AM,7323.9,7959.4,25.65,,,,,
6602,07/19/22 01:21:20 AM,7363.4,8011.8,25.67,,,,,
6603,07/19/22 01:51:20 AM,7329.0,7994.8,25.65,,,,,
6604,07/19/22 02:21:20 AM,7385.9,8045.7,25.62,,,,,
6605,07/19/22 02:51:20 AM,7339.3,8010.2,25.60,,,,,
6606,07/19/22 03:21:20 AM,7388.5,8086.1,25.48,,,,,
6607,07/19/22 03:51:20 AM,7289.5,8003.7,25.46,,,,,
6608,07/19/22 04:21:20 AM,7408.3,8133.1,25.45,,,,,
6609,07/19/22 04:51:20 AM,7411.8,8169.7,25.47,,,,,
6610,07/19/22 05:21:20 AM,7547.2,8310.9,25.45,,,,,
6611,07/19/22 05:51:20 AM,7626.7,8434.2,25.45,,,,,
6612,07/19/22 06:21:20 AM,7379.8,8171.3,25.45,,,,,
6613,07/19/22 06:51:20 AM,7305.0,8098.3,25.46,,,,,
6614,07/19/22 07:21:20 AM,7031.0,7769.8,25.46,,,,,
6615,07/19/22 07:51:20 AM,6977.2,7753.1,25.50,,,,,
6616,07/19/22 08:21:20 AM,6791.7,7571.8,25.53,,,,,
6617,07/19/22 08:51:20 AM,6591.3,7369.5,25.59,,,,,
6618,07/19/22 09:21:20 AM,6522.7,7315.7,25.62,,,,,
6619,07/19/22 09:51:20 AM,6489.3,7273.0,25.66,,,,,
6620,07/19/22 10:21:20 AM,6450.2,7221.8,25.67,,,,,
6621,07/19/22 10:51:20 AM,6342.6,7141.4,25.71,,,,,
6622,07/19/22 11:21:20 AM,6318.5,7130.6,25.70,,,,,
6623,07/19/22 11:51:20 AM,6116.2,6926.5,25.79,,,,,
6624,07/19/22 12:21:20 PM,6067.8,6899.0,25.79,,,,,
6625,07/19/22 12:51:20 PM,5922.1,6710.7,26.22,,,,,
6626,07/19/22 01:21:20 PM,6190.3,7043.6,26.09,,,,,
6627,07/19/22 01:51:20 PM,5934.6,6744.0,26.23,,,,,
6628,07/19/22 02:21:20 PM,5977.1,6873.1,26.19,,,,,
6629,07/19/22 02:51:20 PM,5893.1,6769.7,26.31,,,,,
6630,07/19/22 03:21:20 PM,5841.5,6709.1,26.33,,,,,
6631,07/19/22 03:51:20 PM,5822.0,6698.6,26.33,,,,,
6632,07/19/22 04:21:20 PM,5869.6,6765.9,26.22,,,,,
6633,07/19/22 04:51:20 PM,5933.1,6854.0,26.08,,,,,
6634,07/19/22 05:21:20 PM,6010.9,6978.5,26.03,,,,,
6635,07/19/22 05:51:20 PM,6081.3,7064.4,26.17,,,,,
6636,07/19/22 06:21:20 PM,5921.3,6885.3,26.14,,,,,
6637,07/19/22 06:51:20 PM,5776.9,6747.0,26.19,,,,,
6638,07/19/22 07:21:20 PM,5428.3,6372.9,26.31,,,,,
6639,07/19/22 07:51:20 PM,5574.8,6517.9,26.41,,,,,
6640,07/19/22 08:21:20 PM,5520.5,6461.0,26.65,,,,,
6641,07/19/22 08:51:20 PM,5416.2,6372.1,26.73,,,,,
6642,07/19/22 09:21:20 PM,5385.9,6332.7,26.73,,,,,
6643,07/19/22 09:51:20 PM,5346.5,6303.7,26.70,,,,,
6644,07/19/22 10:21:20 PM,5348.1,6314.8,26.65,,,,,
6645,07/19/22 10:51:20 PM,5315.6,6288.1,26.64,,,,,
6646,07/19/22 11:21:20 PM,5271.2,6248.7,26.64,,,,,
6647,07/19/22 11:51:20 PM,5224.7,6205.0,26.65,,,,,
6648,07/20/22 12:21:20 AM,5198.5,6191.7,26.63,,,,,
6649,07/20/22 12:51:20 AM,5117.2,6103.1,26.70,,,,,
6650,07/20/22 01:21:20 AM,5081.5,6070.0,26.68,,,,,
6651,07/20/22 01:51:20 AM,5179.8,6211.7,26.56,,,,,
6652,07/20/22 02:21:20 AM,5228.5,6282.9,26.64,,,,,
6653,07/20/22 02:51:20 AM,4983.9,5962.7,26.64,,,,,
6654,07/20/22 03:21:20 AM,5052.6,6098.7,26.59,,,,,
6655,07/20/22 03:51:20 AM,5032.6,6092.8,26.63,,,,,
6656,07/20/22 04:21:20 AM,5042.3,6133.3,26.63,,,,,
6657,07/20/22 04:51:20 AM,4946.3,6075.1,26.58,,,,,
6658,07/20/22 05:21:20 AM,5287.8,6474.4,26.56,,,,,
6659,07/20/22 05:51:20 AM,5297.5,6510.4,26.55,,,,,
6660,07/20/22 06:21:20 AM,5367.7,6617.8,26.50,,,,,
6661,07/20/22 06:51:20 AM,5200.0,6442.3,26.41,,,,,
6662,07/20/22 07:21:20 AM,5151.5,6417.6,26.41,,,,,
6663,07/20/22 07:51:20 AM,4972.8,6205.0,26.35,,,,,
6664,07/20/22 08:21:20 AM,4777.3,5978.1,26.31,,,,,
6665,07/20/22 08:51:20 AM,4681.5,5872.7,26.31,,,,,
6666,07/20/22 09:21:20 AM,4623.8,5818.0,26.32,,,,,
6667,07/20/22 09:51:20 AM,4573.4,5772.8,26.31,,,,,
6668,07/20/22 10:21:20 AM,4508.9,5708.1,26.25,,,,,
6669,07/20/22 10:51:20 AM,4470.3,5669.7,26.21,,,,,
6670,07/20/22 11:21:20 AM,4414.1,5613.9,26.22,,,,,
6671,07/20/22 11:51:20 AM,4364.4,5548.8,26.08,,,,,
6672,07/20/22 12:21:20 PM,4371.5,5512.8,26.11,,,,,
6673,07/20/22 12:51:20 PM,4377.1,5605.2,25.93,,,,,
6674,07/20/22 01:21:20 PM,4278.8,5489.0,25.99,,,,,
6675,07/20/22 01:51:20 PM,4271.8,5496.2,25.99,,,,,
6676,07/20/22 02:21:20 PM,4257.7,5502.7,25.99,,,,,
6677,07/20/22 02:51:20 PM,4240.1,5479.6,25.93,,,,,
6678,07/20/22 03:21:20 PM,4236.6,5504.1,25.92,,,,,
6679,07/20/22 03:51:20 PM,4206.4,5479.6,25.92,,,,,
6680,07/20/22 04:21:20 PM,4221.1,5513.5,25.92,,,,,
6681,07/20/22 04:51:20 PM,4241.5,5562.6,25.90,,,,,
6682,07/20/22 05:21:20 PM,4283.8,5630.5,25.89,,,,,
6683,07/20/22 05:51:20 PM,4441.1,5884.4,25.88,,,,,
6684,07/20/22 06:21:20 PM,4549.7,6054.5,25.86,,,,,
6685,07/20/22 06:51:20 PM,4365.8,5804.9,25.88,,,,,
6686,07/20/22 07:21:20 PM,4269.0,5668.2,25.88,,,,,
6687,07/20/22 07:51:20 PM,4109.1,5471.0,25.86,,,,,
6688,07/20/22 08:21:20 PM,4071.5,5421.3,25.88,,,,,
6689,07/20/22 08:51:20 PM,4021.5,5366.8,25.86,,,,,
6690,07/20/22 09:21:20 PM,3982.7,5325.2,25.86,,,,,
6691,07/20/22 09:51:20 PM,3950.2,5285.8,25.84,,,,,
6692,07/20/22 10:21:20 PM,3952.3,5296.5,25.80,,,,,
6693,07/20/22 10:51:20 PM,3941.9,5290.1,25.79,,,,,
6694,07/20/22 11:21:20 PM,3914.3,5262.9,25.75,,,,,
6695,07/20/22 11:51:20 PM,3901.3,5262.9,25.74,,,,,
6696,07/21/22 12:21:20 AM,3889.6,5255.8,25.71,,,,,
6697,07/21/22 12:51:20 AM,3874.4,5230.8,25.69,,,,,
6698,07/21/22 01:21:20 AM,3833.2,5190.1,25.67,,,,,
6699,07/21/22 01:51:20 AM,3834.6,5199.3,25.66,,,,,
6700,07/21/22 02:21:20 AM,3820.9,5182.2,25.65,,,,,
6701,07/21/22 02:51:20 AM,3820.2,5190.1,25.64,,,,,
6702,07/21/22 03:21:20 AM,3804.5,5169.4,25.62,,,,,
6703,07/21/22 03:51:20 AM,3810.6,5184.4,25.62,,,,,
6704,07/21/22 04:21:20 AM,3819.5,5200.1,25.64,,,,,
6705,07/21/22 04:51:20 AM,3814.1,5197.2,25.65,,,,,
6706,07/21/22 05:21:20 AM,3830.5,5235.8,25.62,,,,,
6707,07/21/22 05:51:20 AM,3879.9,5315.1,25.61,,,,,
6708,07/21/22 06:21:20 AM,4044.4,5576.3,25.61,,,,,
6709,07/21/22 06:51:20 AM,4158.7,5760.4,25.57,,,,,
6710,07/21/22 07:21:20 AM,4104.3,5680.5,25.55,,,,,
6711,07/21/22 07:51:20 AM,4102.2,5676.2,25.55,,,,,
6712,07/21/22 08:21:20 AM,4093.1,5667.5,25.55,,,,,
6713,07/21/22 08:51:20 AM,3996.5,5509.2,25.57,,,,,
6714,07/21/22 09:21:20 AM,3988.9,5496.2,25.57,,,,,
6715,07/21/22 09:51:20 AM,3967.5,5464.5,25.56,,,,,
6716,07/21/22 10:21:20 AM,3913.0,5383.3,25.55,,,,,
6717,07/21/22 10:51:20 AM,3941.2,5426.4,25.55,,,,,
6718,07/21/22 11:21:20 AM,3909.5,5384.7,25.53,,,,,
6719,07/21/22 11:51:20 AM,3919.9,5391.9,25.52,,,,,
6720,07/21/22 12:21:20 PM,3996.5,5520.0,25.42,,,,,
6721,07/21/22 12:51:20 PM,3966.1,5471.0,25.43,,,,,
6722,07/21/22 01:21:20 PM,3931.6,5416.3,25.39,,,,,
6723,07/21/22 01:51:20 PM,3891.6,5349.5,25.36,,,,,
6724,07/21/22 02:21:20 PM,3915.0,5390.4,25.32,,,,,
6725,07/21/22 02:51:20 PM,3897.1,5358.9,25.33,,,,,
6726,07/21/22 03:21:20 PM,3875.8,5328.8,25.29,,,,,
6727,07/21/22 03:51:20 PM,3828.4,5251.5,25.26,,,,,
6728,07/21/22 04:21:20 PM,3791.5,5208.6,25.24,,,,,
6729,07/21/22 04:51:20 PM,3794.2,5196.5,25.22,,,,,
6730,07/21/22 05:21:20 PM,3814.7,5232.2,25.22,,,,,
6731,07/21/22 05:51:20 PM,3770.3,5154.4,25.17,,,,,
6732,07/21/22 06:21:20 PM,3848.3,5289.4,25.19,,,,,
6733,07/21/22 06:51:20 PM,3900.6,5374.7,25.19,,,,,
6734,07/21/22 07:21:20 PM,3952.3,5455.9,25.20,,,,,
6735,07/21/22 07:51:20 PM,3911.6,5391.9,25.20,,,,,
6736,07/21/22 08:21:20 PM,3849.0,5285.1,25.18,,,,,
6737,07/21/22 08:51:20 PM,3715.7,5076.2,25.13,,,,,
6738,07/21/22 09:21:20 PM,3710.3,5066.9,25.08,,,,,
6739,07/21/22 09:51:20 PM,3665.5,4988.2,25.03,,,,,
6740,07/21/22 10:21:20 PM,3539.7,4807.2,24.89,,,,,
6741,07/21/22 10:51:20 PM,3548.5,4805.1,24.79,,,,,
6742,07/21/22 11:21:20 PM,3540.4,4795.3,24.76,,,,,
6743,07/21/22 11:51:20 PM,3545.8,4800.9,24.75,,,,,
6744,07/22/22 12:21:20 AM,3572.8,4843.9,24.76,,,,,
6745,07/22/22 12:51:20 AM,3577.5,4851.0,24.76,,,,,
6746,07/22/22 01:21:20 AM,3605.2,4894.8,24.76,,,,,
6747,07/22/22 01:51:20 AM,3639.0,4956.3,24.79,,,,,
6748,07/22/22 02:21:20 AM,3627.5,4938.6,24.75,,,,,
6749,07/22/22 02:51:20 AM,3597.1,4888.4,24.72,,,,,
6750,07/22/22 03:21:20 AM,3605.9,4908.9,24.71,,,,,
6751,07/22/22 03:51:20 AM,3582.9,4866.5,24.66,,,,,
6752,07/22/22 04:21:20 AM,3616.0,4923.7,24.71,,,,,
6753,07/22/22 04:51:20 AM,3633.6,4954.2,24.70,,,,,
6754,07/22/22 05:21:20 AM,3608.6,4917.4,24.65,,,,,
6755,07/22/22 05:51:20 AM,3596.4,4898.3,24.62,,,,,
6756,07/22/22 06:21:20 AM,3647.1,4983.2,24.68,,,,,
6757,07/22/22 06:51:20 AM,3658.0,5002.3,24.67,,,,,
6758,07/22/22 07:21:20 AM,3719.8,5108.2,24.68,,,,,
6759,07/22/22 07:51:20 AM,3736.9,5131.6,24.68,,,,,
6760,07/22/22 08:21:20 AM,3725.3,5116.0,24.66,,,,,
6761,07/22/22 08:51:20 AM,3648.5,4993.1,24.62,,,,,
6762,07/22/22 09:21:20 AM,3607.2,4920.9,24.56,,,,,
6763,07/22/22 09:51:20 AM,3575.5,4872.9,24.51,,,,,
6764,07/22/22 10:21:20 AM,3522.2,4796.0,24.47,,,,,
6765,07/22/22 10:51:20 AM,3498.0,4760.1,24.44,,,,,
6766,07/22/22 11:21:20 AM,3443.7,4674.3,24.38,,,,,
6767,07/22/22 11:51:20 AM,3366.3,4574.1,24.35,,,,,
6768,07/22/22 12:21:20 PM,3339.0,4569.2,24.37,,,,,
6769,07/22/22 12:51:20 PM,3360.3,4628.7,24.39,,,,,
6770,07/22/22 01:21:20 PM,3327.7,4578.3,24.40,,,,,
6771,07/22/22 01:51:20 PM,3339.0,4598.6,24.40,,,,,
6772,07/22/22 02:21:20 PM,3317.7,4565.0,24.43,,,,,
6773,07/22/22 02:51:20 PM,3338.3,4603.5,24.43,,,,,
6774,07/22/22 03:21:20 PM,3303.1,4541.9,24.47,,,,,
6775,07/22/22 03:51:20 PM,3303.1,4544.7,24.46,,,,,
6776,07/22/22 04:21:20 PM,3296.4,4536.3,24.44,,,,,
6777,07/22/22 04:51:20 PM,3290.5,4528.6,24.42,,,,,
6778,07/22/22 05:21:20 PM,3287.2,4525.1,24.43,,,,,
6779,07/22/22 05:51:20 PM,3292.5,4531.4,24.43,,,,,
6780,07/22/22 06:21:20 PM,3268.6,4488.8,24.43,,,,,
6781,07/22/22 06:51:20 PM,3307.1,4556.6,24.42,,,,,
6782,07/22/22 07:21:20 PM,3315.7,4576.9,24.42,,,,,
6783,07/22/22 07:51:20 PM,7501.0,8218.5,24.40,,,,,
6784,07/22/22 08:21:20 PM,7556.8,8275.7,24.40,,,,,
6785,07/22/22 08:51:20 PM,7528.9,8250.4,24.40,,,,,
6786,07/22/22 09:21:20 PM,7452.4,8157.5,24.42,,,,,
6787,07/22/22 09:51:20 PM,7407.5,8111.2,24.42,,,,,
6788,07/22/22 10:21:20 PM,7511.5,8226.7,24.39,,,,,
6789,07/22/22 10:51:20 PM,7393.6,8102.3,24.37,,,,,
6790,07/22/22 11:21:20 PM,7517.6,8244.6,24.37,,,,,
6791,07/22/22 11:51:20 PM,7536.7,8267.5,24.34,,,,,
6792,07/23/22 12:21:20 AM,7539.3,8274.9,24.32,,,,,
6793,07/23/22 12:51:20 AM,7701.4,8459.0,24.30,,,,,
6794,07/23/22 01:21:20 AM,7664.5,8421.0,24.28,,,,,
6795,07/23/22 01:51:20 AM,7695.2,8451.6,24.27,,,,,
6796,07/23/22 02:21:20 AM,7715.5,8476.4,24.27,,,,,
6797,07/23/22 02:51:20 AM,7701.4,8457.4,24.27,,,,,
6798,07/23/22 03:21:20 AM,7667.1,8416.1,24.25,,,,,
6799,07/23/22 03:51:20 AM,7724.3,8473.9,24.24,,,,,
6800,07/23/22 04:21:20 AM,7698.7,8449.9,24.20,,,,,
6801,07/23/22 04:51:20 AM,7726.9,8481.3,24.16,,,,,
6802,07/23/22 05:21:20 AM,7672.4,8427.6,24.09,,,,,
6803,07/23/22 05:51:20 AM,7649.5,8409.5,24.10,,,,,
6804,07/23/22 06:21:20 AM,7726.1,8488.8,24.11,,,,,
6805,07/23/22 06:51:20 AM,7695.2,8458.2,24.06,,,,,
6806,07/23/22 07:21:20 AM,7793.2,8574.2,24.02,,,,,
6807,07/23/22 07:51:20 AM,7801.2,8581.7,24.01,,,,,
6808,07/23/22 08:21:20 AM,7886.5,8680.9,24.01,,,,,
6809,07/23/22 08:51:20 AM,8183.3,9023.8,24.01,,,,,
6810,07/23/22 09:21:20 AM,7988.4,8797.6,23.97,,,,,
6811,07/23/22 09:51:20 AM,7940.9,8740.4,23.96,,,,,
6812,07/23/22 10:21:20 AM,7859.8,8641.7,23.94,,,,,
6813,07/23/22 10:51:20 AM,7877.6,8665.1,23.92,,,,,
6814,07/23/22 11:21:20 AM,7851.8,8629.2,23.88,,,,,
6815,07/23/22 11:51:20 AM,7839.4,8618.3,23.85,,,,,
6816,07/23/22 12:21:20 PM,7741.1,8501.2,23.82,,,,,
6817,07/23/22 12:51:20 PM,7615.3,8365.9,23.73,,,,,
6818,07/23/22 01:21:20 PM,7680.3,8443.3,23.76,,,,,
6819,07/23/22 01:51:20 PM,7615.3,8372.5,23.76,,,,,
6820,07/23/22 02:21:20 PM,7694.3,8453.2,23.76,,,,,
6821,07/23/22 02:51:20 PM,7705.8,8468.9,23.77,,,,,
6822,07/23/22 03:21:20 PM,7726.1,8491.3,23.78,,,,,
6823,07/23/22 03:51:20 PM,7686.4,8441.7,23.77,,,,,
6824,07/23/22 04:21:20 PM,7638.1,8393.9,23.77,,,,,
6825,07/23/22 04:51:20 PM,7626.7,8380.7,23.77,,,,,
6826,07/23/22 05:21:20 PM,7612.7,8357.7,23.76,,,,,
6827,07/23/22 05:51:20 PM,7663.6,8421.9,23.80,,,,,
6828,07/23/22 06:21:20 PM,7748.1,8526.9,23.83,,,,,
6829,07/23/22 06:51:20 PM,7688.2,8461.5,23.77,,,,,
6830,07/23/22 07:21:20 PM,7680.3,8448.3,23.73,,,,,
6831,07/23/22 07:51:20 PM,7824.3,8608.3,23.74,,,,,
6832,07/23/22 08:21:20 PM,7705.8,8487.9,23.74,,,,,
6833,07/23/22 08:51:20 PM,7982.1,8801.8,23.77,,,,,
6834,07/23/22 09:21:20 PM,7970.5,8779.9,23.78,,,,,
6835,07/23/22 09:51:20 PM,7877.6,8670.1,23.77,,,,,
6836,07/23/22 10:21:20 PM,7755.2,8534.3,23.74,,,,,
6837,07/23/22 10:51:20 PM,7789.7,8567.6,23.74,,,,,
6838,07/23/22 11:21:20 PM,7798.5,8581.7,23.76,,,,,
6839,07/23/22 11:51:20 PM,7886.5,8667.6,23.74,,,,,
6840,07/24/22 12:21:20 AM,7678.5,8430.9,23.69,,,,,
6841,07/24/22 12:51:20 AM,7653.0,8403.7,23.69,,,,,
6842,07/24/22 01:21:20 AM,7632.9,8372.5,23.68,,,,,
6843,07/24/22 01:51:20 AM,7607.5,8349.5,23.68,,,,,
6844,07/24/22 02:21:20 AM,7604.8,8348.6,23.68,,,,,
6845,07/24/22 02:51:20 AM,7639.0,8383.2,23.67,,,,,
6846,07/24/22 03:21:20 AM,7588.2,8323.2,23.64,,,,,
6847,07/24/22 03:51:20 AM,7561.1,8300.3,23.63,,,,,
6848,07/24/22 04:21:20 AM,7533.2,8261.8,23.62,,,,,
6849,07/24/22 04:51:20 AM,7521.9,8250.4,23.60,,,,,
6850,07/24/22 05:21:20 AM,7515.8,8251.2,23.59,,,,,
6851,07/24/22 05:51:20 AM,7515.8,8244.6,23.57,,,,,
6852,07/24/22 06:21:20 AM,7505.4,8236.5,23.54,,,,,
6853,07/24/22 06:51:20 AM,7488.9,8215.3,23.53,,,,,
6854,07/24/22 07:21:20 AM,7462.0,8179.4,23.49,,,,,
6855,07/24/22 07:51:20 AM,7480.2,8204.7,23.49,,,,,
6856,07/24/22 08:21:20 AM,7562.9,8306.0,23.49,,,,,
6857,07/24/22 08:51:20 AM,7499.3,8225.1,23.49,,,,,
6858,07/24/22 09:21:20 AM,7590.8,8332.2,23.50,,,,,
6859,07/24/22 09:51:20 AM,7681.2,8433.4,23.52,,,,,
6860,07/24/22 10:21:20 AM,7836.7,8618.3,23.49,,,,,
6861,07/24/22 10:51:20 AM,7714.6,8474.7,23.41,,,,,
6862,07/24/22 11:21:20 AM,7607.5,8358.5,23.43,,,,,
6863,07/24/22 11:51:20 AM,7562.9,8306.0,23.41,,,,,
6864,07/24/22 12:21:20 PM,7496.7,8230.0,23.41,,,,,
6865,07/24/22 12:51:20 PM,7431.7,8159.1,23.40,,,,,
6866,07/24/22 01:21:20 PM,7365.2,8083.7,23.41,,,,,
6867,07/24/22 01:51:20 PM,7348.8,8058.6,23.41,,,,,
6868,07/24/22 02:21:20 PM,7381.6,8096.6,23.41,,,,,
6869,07/24/22 02:51:20 PM,7370.3,8081.2,23.41,,,,,
6870,07/24/22 03:21:20 PM,7381.6,8095.0,23.43,,,,,
6871,07/24/22 03:51:20 PM,7375.5,8091.0,23.60,,,,,
6872,07/24/22 04:21:20 PM,7513.2,8256.1,23.77,,,,,
6873,07/24/22 04:51:20 PM,7494.1,8234.0,23.76,,,,,
6874,07/24/22 05:21:20 PM,7434.3,8168.1,23.74,,,,,
6875,07/24/22 05:51:20 PM,7485.4,8226.7,23.73,,,,,
6876,07/24/22 06:21:20 PM,7472.4,8208.8,23.72,,,,,
6877,07/24/22 06:51:20 PM,7508.0,8253.6,23.67,,,,,
6878,07/24/22 07:21:20 PM,7532.4,8282.2,23.67,,,,,
6879,07/24/22 07:51:20 PM,7529.8,8274.9,23.68,,,,,
6880,07/24/22 08:21:20 PM,7499.3,8243.0,23.71,,,,,
6881,07/24/22 08:51:20 PM,7568.1,8319.9,23.68,,,,,
6882,07/24/22 09:21:20 PM,7585.6,8333.9,23.67,,,,,
6883,07/24/22 09:51:20 PM,7757.8,8530.2,23.64,,,,,
6884,07/24/22 10:21:20 PM,7772.9,8553.4,23.64,,,,,
6885,07/24/22 10:51:20 PM,7752.5,8529.4,23.66,,,,,
6886,07/24/22 11:21:20 PM,7743.7,8509.5,23.67,,,,,
6887,07/24/22 11:51:20 PM,7816.3,8592.5,23.66,,,,,
6888,07/25/22 12:21:20 AM,7757.8,8532.7,23.67,,,,,
6889,07/25/22 12:51:20 AM,7580.4,8328.9,23.71,,,,,
6890,07/25/22 01:21:20 AM,7597.0,8343.7,23.72,,,,,
6891,07/25/22 01:51:20 AM,7470.7,8203.9,23.76,,,,,
6892,07/25/22 02:21:20 AM,7441.2,8162.4,23.77,,,,,
6893,07/25/22 02:51:20 AM,7419.6,8142.0,23.76,,,,,
6894,07/25/22 03:21:20 AM,7422.1,8140.4,23.76,,,,,
6895,07/25/22 03:51:20 AM,7409.2,8126.6,23.76,,,,,
6896,07/25/22 04:21:20 AM,7404.0,8119.3,23.74,,,,,
6897,07/25/22 04:51:20 AM,7385.0,8100.7,23.74,,,,,
6898,07/25/22 05:21:20 AM,7396.2,8112.8,23.73,,,,,
6899,07/25/22 05:51:20 AM,7311.8,8015.0,23.72,,,,,
6900,07/25/22 06:21:20 AM,7313.6,8023.1,23.71,,,,,
6901,07/25/22 06:51:20 AM,7303.3,8006.1,23.72,,,,,
6902,07/25/22 07:21:20 AM,7264.7,7963.5,23.71,,,,,
6903,07/25/22 07:51:20 AM,7259.5,7957.8,23.71,,,,,
6904,07/25/22 08:21:20 AM,7228.8,7922.5,23.69,,,,,
6905,07/25/22 08:51:20 AM,7254.4,7954.6,23.71,,,,,
6906,07/25/22 09:21:20 AM,7326.4,8038.4,23.72,,,,,
6907,07/25/22 09:51:20 AM,7368.6,8082.1,23.74,,,,,
6908,07/25/22 10:21:20 AM,7566.4,8309.3,23.74,,,,,
6909,07/25/22 10:51:20 AM,7758.7,8529.4,23.73,,,,,
6910,07/25/22 11:21:20 AM,8062.1,8877.7,23.72,,,,,
6911,07/25/22 11:51:20 AM,8174.2,9012.7,23.74,,,,,
6912,07/25/22 12:21:20 PM,8111.7,8935.3,23.76,,,,,
6913,07/25/22 12:51:20 PM,7985.7,8796.7,23.91,,,,,
6914,07/25/22 01:21:20 PM,8055.8,8880.3,23.91,,,,,
6915,07/25/22 01:51:20 PM,8018.9,8833.8,23.92,,,,,
6916,07/25/22 02:21:20 PM,7940.9,8744.6,23.94,,,,,
6917,07/25/22 02:51:20 PM,7949.9,8760.6,23.95,,,,,
6918,07/25/22 03:21:20 PM,7866.0,8656.7,23.95,,,,,
6919,07/25/22 03:51:20 PM,7764.0,8549.3,23.97,,,,,
6920,07/25/22 04:21:20 PM,7752.5,8535.2,23.96,,,,,
6921,07/25/22 04:51:20 PM,7729.6,8502.8,23.96,,,,,
6922,07/25/22 05:21:20 PM,7689.9,8457.4,23.96,,,,,
6923,07/25/22 05:51:20 PM,7828.7,8618.3,24.09,,,,,
6924,07/25/22 06:21:20 PM,7761.4,8546.8,24.04,,,,,
6925,07/25/22 06:51:20 PM,7707.6,8478.8,24.05,,,,,
6926,07/25/22 07:21:20 PM,7656.5,8422.7,24.05,,,,,
6927,07/25/22 07:51:20 PM,7642.5,8407.9,24.05,,,,,
6928,07/25/22 08:21:20 PM,7451.6,8209.6,24.05,,,,,
6929,07/25/22 08:51:20 PM,7481.9,8233.2,24.05,,,,,
6930,07/25/22 09:21:20 PM,7526.3,8279.0,24.04,,,,,
6931,07/25/22 09:51:20 PM,7539.3,8295.3,24.04,,,,,
6932,07/25/22 10:21:20 PM,7884.7,8679.3,24.00,,,,,
6933,07/25/22 10:51:20 PM,7989.3,8795.1,23.99,,,,,
6934,07/25/22 11:21:20 PM,8247.0,9093.8,23.95,,,,,
6935,07/25/22 11:51:20 PM,8196.0,9028.9,23.96,,,,,
6936,07/26/22 12:21:20 AM,8234.2,9060.5,23.94,,,,,
6937,07/26/22 12:51:20 AM,8074.7,8880.3,23.96,,,,,
6938,07/26/22 01:21:20 AM,8096.4,8891.3,23.95,,,,,
6939,07/26/22 01:51:20 AM,8227.8,9040.0,23.94,,,,,
6940,07/26/22 02:21:20 AM,8109.0,8904.8,23.96,,,,,
6941,07/26/22 02:51:20 AM,8087.3,8876.0,23.95,,,,,
6942,07/26/22 03:21:20 AM,8035.1,8830.4,23.95,,,,,
6943,07/26/22 03:51:20 AM,8026.1,8805.2,23.96,,,,,
6944,07/26/22 04:21:20 AM,7947.2,8716.9,23.96,,,,,
6945,07/26/22 04:51:20 AM,7911.5,8678.4,23.97,,,,,
6946,07/26/22 05:21:20 AM,7879.4,8645.9,23.96,,,,,
6947,07/26/22 05:51:20 AM,7947.2,8722.0,23.95,,,,,
6948,07/26/22 06:21:20 AM,7915.0,8681.8,23.94,,,,,
6949,07/26/22 06:51:20 AM,7911.5,8671.7,23.92,,,,,
6950,07/26/22 07:21:20 AM,7759.6,8501.2,23.91,,,,,
6951,07/26/22 07:51:20 AM,7777.3,8524.4,23.90,,,,,
6952,07/26/22 08:21:20 AM,7719.9,8458.2,23.88,,,,,
6953,07/26/22 08:51:20 AM,7791.5,8542.6,23.88,,,,,
6954,07/26/22 09:21:20 AM,7742.8,8484.6,23.85,,,,,
6955,07/26/22 09:51:20 AM,7682.9,8421.9,23.78,,,,,
6956,07/26/22 10:21:20 AM,7803.0,8560.1,23.82,,,,,
